geog,tractid,d,pcalc,adj_rate,ll,ul,h_state,pcalc_state,adj_rate_state,ll_state,ul_state
Census tract,08014030700,0,14755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014030800,.,28910,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014030900,.,29045,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014031000,.,29515,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014031100,3,27480,13.5784,3.296,30.849,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014031200,3,22170,10.1803,1.2307,27.792,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014031300,.,13955,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014031400,.,26125,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014980100,0,0,.,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014980200,0,0,.,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08014980300,0,0,.,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08015000100,.,14320,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08015000200,3,20940,14.1669,2.6321,34.872,2546,27655705,8.89833,8.54735,9.2493
Census tract,08015000300,.,16065,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08015000401,.,23665,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08015000402,.,20830,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08017960600,0,10195,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08019014700,.,25570,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08019014800,0,8335,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08019014900,0,12990,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08021974800,.,18675,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08021974900,4,22035,19.9185,5.6427,42.908,2546,27655705,8.89833,8.54735,9.2493
Census tract,08023972600,0,10680,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08023972700,0,7755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08025969600,.,28150,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08027970100,.,23200,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029964600,0,17635,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029964700,0,19075,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029964800,3,20000,13.931,2.3752,35.088,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029964900,0,28415,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029965000,0,23535,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029965100,0,21110,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08029965200,0,21960,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000102,.,17010,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000201,3,19250,16.8683,3.5103,40.201,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000202,.,19955,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000301,3,29500,7.648,0.9239,20.882,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000302,0,22945,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000303,.,22205,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000401,.,17540,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000402,5,25965,15.5624,4.0876,34.432,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000501,.,10790,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000502,9,29220,28.5783,12.4828,51.244,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000600,.,15825,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000701,4,22910,23.2188,7.68,47.138,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000702,7,27840,30.1863,13.2282,54.04,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000800,.,7310,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000902,.,31380,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000903,4,33270,10.9883,2.6111,25.138,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000904,6,26380,24.7965,9.4355,47.435,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031000905,.,21215,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001000,3,22800,13.3962,2.5849,32.63,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001101,.,13260,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001102,.,22035,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001301,3,27140,10.8678,2.0038,26.808,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001302,4,20380,21.1478,5.8952,45.821,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001401,6,32740,20.0386,7.6388,38.303,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001402,4,24725,14.0887,3.178,32.766,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001403,6,16345,32.6656,10.8348,66.24,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001500,6,22750,35.1079,14.9831,63.67,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001600,13,57305,24.2237,9.5063,38.941,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001701,5,32615,12.6737,3.4006,27.834,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001702,4,21265,15.6777,3.3652,37.02,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001800,10,17285,67.3422,34.2183,111.563,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001901,5,15400,34.6473,11.4867,70.272,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031001902,0,4090,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002000,3,11010,34.0202,8.2916,77.182,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002100,6,33065,17.9701,6.4259,35.321,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002300,3,28525,26.7016,11.1064,49.027,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002402,0,10045,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002403,4,21085,15.7167,3.35,37.19,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002601,8,17590,51.1214,23.1717,89.98,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002602,6,14210,51.5836,21.0029,95.667,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002701,12,23500,31.7056,9.151,54.26,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002702,.,31355,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002703,3,25645,19.3772,6.0855,40.156,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002801,0,13665,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002802,0,21305,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002803,0,23605,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002901,3,17070,9.8159,0.5793,30.303,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031002902,.,20750,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003001,3,28290,6.9968,0.6443,20.138,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003002,.,13225,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003003,0,16605,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003004,.,31560,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003101,0,8770,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003102,5,17400,24.6247,6.8285,53.454,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003201,3,28390,15.8732,4.6008,33.909,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003202,3,16600,13.2432,1.5225,36.532,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003203,0,14770,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003300,.,16940,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003401,0,12895,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003402,.,23495,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003500,6,33130,16.4644,5.5466,33.178,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003601,.,22980,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003602,.,23120,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003603,.,17025,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003701,0,17660,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003702,6,26250,21.421,7.3748,42.781,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003703,.,15815,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003800,3,34945,9.1833,1.8841,21.978,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003901,.,21250,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031003902,.,23390,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004002,0,17265,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004003,.,21470,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004004,0,9835,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004005,.,16500,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004006,3,24465,11.5725,2.018,28.976,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004101,3,24050,8.9919,1.0007,24.968,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004102,4,25950,13.8112,3.2135,31.809,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004103,0,27260,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004104,.,23700,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004106,0,64795,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004107,0,57150,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004201,.,24045,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004202,.,23610,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004301,4,24615,12.3398,2.3642,30.117,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004302,.,12670,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004303,.,20285,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004304,.,29330,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004306,.,26540,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004403,.,21850,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004404,4,31085,13.7192,3.7881,29.828,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004405,4,44510,8.5286,2.1068,19.265,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004503,.,21115,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004504,.,21975,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004505,3,25240,10.1835,1.539,26.436,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004506,.,19235,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004601,.,27685,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004602,9,36210,22.2817,9.5598,40.306,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004603,3,29550,8.1019,1.0891,21.614,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004700,.,37130,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031004801,3,17355,20.197,4.5874,46.87,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005001,3,13275,26.0461,5.8274,60.726,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005002,6,40995,13.2476,4.4487,26.731,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005102,3,17555,14.5518,2.178,37.864,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005104,3,18290,14.2305,2.1931,36.767,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005200,.,18085,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005300,4,7175,53.3872,13.3125,120.203,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005502,.,10655,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031005503,6,23735,23.7789,8.208,47.439,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006701,3,17690,10.5747,0.8499,31.155,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006804,.,14835,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006809,3,38600,6.3238,0.8787,16.744,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006810,6,27860,20.4778,7.1219,40.725,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006811,.,32020,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006812,4,19775,16.7306,3.5594,39.612,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006813,3,22500,11.181,1.6329,29.264,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006814,3,25740,13.6012,3.0851,31.577,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031006901,.,30225,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031007006,3,26500,8.1417,0.9019,22.629,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031007013,.,19590,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031007037,4,22460,16.0789,3.7717,36.935,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031007088,3,25810,7.4219,0.6326,21.652,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031007089,5,25400,59.8115,33.521,93.655,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008304,3,20260,17.9417,4.238,41.123,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008305,.,23710,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008306,4,35705,10.1244,2.3774,23.25,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008312,0,42315,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008386,0,27885,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008387,0,37440,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008388,3,47585,5.6306,0.9068,14.391,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008389,3,54330,5.2572,0.928,13.121,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008390,3,48775,5.6968,0.9674,14.364,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031008391,4,35225,11.3175,2.9344,25.152,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031011902,.,33535,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031011903,.,12700,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031012001,0,10200,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031012010,.,26410,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031012014,6,32335,16.9551,5.7328,34.116,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031015300,.,19915,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031015400,3,24725,12.851,2.6051,30.863,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031015500,6,19575,23.9953,7.202,50.596,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031015600,5,44350,9.8369,2.7718,21.232,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031015700,3,29695,9.2615,1.5498,23.44,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031980000,0,7595,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08031980100,0,0,.,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08033000100,0,9205,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013901,.,37640,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013904,.,21780,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013905,0,21035,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013907,.,27620,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013908,0,34495,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013909,.,29970,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013910,0,36575,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035013911,.,38200,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014001,3,36665,8.827,1.8295,21.062,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014005,0,25580,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014006,3,34120,12.8064,3.6136,27.627,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014007,0,14900,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014008,0,42770,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014009,0,20200,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014010,0,28655,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014011,.,21200,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014012,.,41935,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014013,0,36655,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014107,0,19725,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014108,.,24150,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014109,0,13840,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014110,0,28185,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014112,.,20575,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014113,0,15745,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014114,0,17120,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014115,.,22245,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014116,.,31005,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014122,.,35745,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014123,.,16715,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014124,0,27090,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014125,0,23615,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014126,0,9805,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014127,0,27540,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014128,0,24905,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014129,0,19030,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014130,.,38280,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014131,.,23510,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014132,.,32410,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014133,.,31705,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014134,0,31645,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014135,0,20600,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014136,0,46490,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014137,0,49620,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014138,.,16140,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014139,0,20035,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014140,0,26300,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014202,0,9280,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014203,0,32685,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014204,.,16780,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014300,0,3915,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014403,.,28305,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014404,.,13035,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014405,.,38575,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014406,.,63185,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014503,.,27755,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014504,4,23535,15.8006,3.8221,35.938,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014505,0,27210,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014506,.,24895,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014602,.,13410,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014603,0,35625,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08035014604,.,21115,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000100,0,8010,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000200,0,36830,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000301,.,32920,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000302,0,11200,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000401,.,23160,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000402,0,26010,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000403,0,42055,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000501,0,2900,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000502,.,19385,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000503,.,32645,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000600,0,7420,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000701,0,7965,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000702,0,8530,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08037000703,.,12755,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961100,0,10295,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961204,0,40760,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961205,0,9770,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961206,.,18870,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961207,0,18790,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961208,.,16935,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08039961209,0,10390,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000101,6,31350,21.4536,8.3039,40.728,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000102,.,17600,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000202,6,23385,22.0554,7.1284,45.192,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000203,3,21840,14.7605,3.0451,35.268,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000301,4,17295,22.1922,5.5438,49.942,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000302,3,24930,14.3985,3.3557,33.144,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000400,.,10305,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000500,4,10610,29.6084,5.9194,71.39,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000600,.,15075,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000700,0,16875,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000800,.,15000,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041000900,3,12020,31.0231,7.5264,70.489,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001000,0,12225,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001101,.,7270,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001104,3,15730,16.2732,2.4435,42.31,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001301,4,10090,43.2334,12.1831,93.303,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001302,3,26455,8.9659,1.1859,24.005,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001400,3,17575,23.5446,6.3242,51.689,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001500,4,10790,31.9054,7.104,74.497,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001600,4,17710,44.8404,19.0789,81.438,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001700,3,10105,45.3474,13.3341,96.351,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001800,0,9450,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041001900,0,21900,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002000,7,35040,20.4223,8.2005,38.123,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002101,4,20350,20.9337,5.7746,45.527,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002102,3,23595,9.1113,1.0021,25.36,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002200,5,13455,29.6963,7.7172,65.942,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002300,3,8925,31.6901,5.5193,79.368,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002400,6,27530,27.6692,11.5095,50.802,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002501,.,17605,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002502,6,21710,20.3449,5.7955,43.738,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002700,7,15585,44.7841,17.7246,84.157,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002800,8,30305,30.5361,14.0321,53.374,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041002900,8,27345,40.891,20.4378,68.363,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003000,8,21595,36.2909,15.3318,66.138,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003100,4,21775,27.6714,9.9882,54.171,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003303,5,28650,20.929,7.5298,41.03,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003305,.,35470,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003306,.,16675,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003307,0,16755,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003308,.,28730,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003400,.,17220,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003701,.,40890,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08041003702,4,26695,19.4296,6.3065,39.745,2546,27655705,8.89833,8.54735,9.2493
